MCM4,MALAT1,CCDC86,CENPF
RHBDF2,FAM117A,FAM105A,PAPD5
SH3RF2,NET1,PCDH7,PAG1
TAF5,NUDT21,EPDR1,PALD1
PLK1,TMEM179,RNF125,C4orf32
ZNF121,OLIG1,JADE1,CHST6
SAMD5,STX1B,FAXC,PRKAR2B
IQSEC2,TJP3,CDKN3,GPR157
DCST2,RAI2,ANKRD36,ABHD15
ZNF792,CDYL2,SYNE1,FARP1
ERO1L,CDC42EP2,PDCD1LG2,P3H2
ZNF10,ZBTB2,SORBS1,TRIB1
FAM65C,DESI1,KRT34,SSR3
FBXW10,SIX2,MARK1,GNB1
COL25A1,SPIN2A,OLFML3,EFEMP1
CCR6,ENTPD4,TCAF2,TNS4
C10orf2,CXCL14,LAMP3,SESTD1
EHD1,PHGDH,Blank-1708,Blank-0832
MYH3,GPR63,CLGN,LMAN1
Blank-1571,TTLL12,FAM210B,PTGFRN
RBM45,Blank-9069,TOP2A,FLRT3
ALDH1B1,ERO1L,NOTUM,TJP2
QKI,RBM45,BCL2,JAM3
SERPINB7,HEATR1,ARL17A,PARD6G
SOX6,FRAS1,UFD1L,MMP17
CCND1,ROR1,MIB1,DDX26B
CASS4,ERCC1,TIGD6,SCN5A
SCG2,RHOV,EIF4EBP2,KDELC2
PIK3C2B,MYOM3,C6orf118,PDP1
NASP,CXADR,PHLDB2,SNTB1
FBXL3,RPL14,ZNF672,ALPP
CAMK1G,GCLM,GLIS2,GALNT16
SMTN,RAB11FIP1,FBXW7,SOAT1
CSGALNACT1,SNHG17,SLC25A3P2,DBP
ABCB9,PLXDC2,E2F1,Blank-2525
LRRC8D,DDR2,HOXB2,NEK10
FNIP1,CNTNAP2,SH3PXD2A,RAB33B
ISG20,PIK3AP1,TMCC2,C2CD3
PLAC8,AIG1,ASTN2,C1orf106
DNAJA4,ARHGAP6,MMD,TACC1
Blank-0842,TUBB4A,TRDMT1,Blank-1214
NOL6,GFOD2,ACTG1P15,MNT
HOXB3,HAPLN1,SH2D2A,PPM1L
PAQR7,APBB2,ADGRV1,CRIM1
TAF1D,ANKRD11,DLGAP1,AKAP5
MUC15,KIF21B,KCTD8,SERPINH1
BHLHE40,PDIA3,FBN1,YJEFN3
SLC6A6,SSTR2,PDZRN3,WSCD1
POM121C,ZNF442,ADRA1B,EFNB1
ST6GALNAC5,LAMB1,MTURN,KIFC2
ADM5,GALC,GYPE,TSPYL4
TICRR,CBX4,SYCP2,RGS16
PRKCE,FSTL1,CASP10,FAM210B
ORC5,Blank-2044,MB21D2,CDK6
ZNF165,UFM1,HOXA3,LOXL1
ZNF583,TRMT6,ZNF283,CFAP54
MLLT10,PARK2,CORO2B,SCN4B
RNF122,C6orf120,CSPG5,OVGP1
DGKI,G3BP1,TNFRSF1B,SCD5
FNBP4,MBOAT1,LTB4R,NAALAD2
SRXN1,Blank-1487,NAALAD2,DPY19L2P1
LEPR,RGS7,SLC30A1,RUSC2
GCLM,SLC35E4,Blank-1805,CACHD1
Blank-2250,SLC16A9,SPPL2A,SFXN3
KLHL21,FGF2,LBH,NCAM1
MAGOHB,ATP6V1C2,STK32A,TIMP3
HSPA4,HOXB5,EPHA8,LRIG1
MESDC1,Blank-2026,NHSL2,DCUN1D4
ZNF736,HERPUD1,BCL2L1,ARID5B
DHRS11,FZD4,BEX4,CKAP4
DDX24,PCYOX1,STPG1,RNF144B
USP3,Blank-2037,BARD1,FGD4
RNMT,SERBP1,SPSB2,SMAD6
GDF9,HRH4,MOCOS,C17orf49
FHDC1,CKAP5,GNG11,DCAF12L1
SLC7A2,EHD3,RER1,EIF4BP4
MYH15,IGIP,COL5A1,GLI3
PURG,TTYH1,PTPN2,ATP6V0A4
Blank-0722,ROR2,ZNF608,MMP16
CCDC80,ZNF165,PAPPA,TTYH1
RUNX1,NPY1R,GLI3,PET100
NIPAL3,DLGAP5,ETV1,INHBA
FAM208A,FOXC1,PTBP3,MAMLD1
AHRR,CD160,APOBEC3C,CYP51A1P1
RPS24,RNF217,CASP8AP2,FAM129B
KDELR3,TXNRD3,NSUN6,SNX19
B3GNT3,ITGA5,AGRN,MYO18B
PITRM1,FUT8,TMEM47,ANKRD20A3
FKBP14,CLDN12,MFAP2,GALC
FER1L6,HSPA5,ZNF780B,TPM4
ZPR1,WNK4,FGF5,STYK1
PTPRJ,TIMP3,E2F7,KLHL29
SYNPO,PBX1,VPS8,TMTC2
GTF2A1,SCN1B,PLEKHH1,FAM20C
ZEB1,RPL10,SSH2,ZFP14
ALCAM,DNMBP,DRAM1,EMP2
XYLT1,FGD5,TNNT2,KRT18P41
ARRDC4,EDN1,BTG1,EFNA5
SRGAP2,CYP3A43,CENPI,ZNF780B
SNX19,GRB7,MGEA5,PAXIP1
SPSB2,Blank-1331,IP6K3,COL8A1
EGFR,TP53INP2,TMEM56,WHAMMP2
CALM2,PAICS,ZNF33B,SDK2
MGAM,VDR,RASEF,SDC3
ZNF280A,COL27A1,DLEU7,ZNF704
BDNF,PODXL,TEK,CHSY1
ANTXR2,GATA3,SRSF10,LINGO2
ADGRL3,PPP1R9A,CCDC15,ITGB8
ZNF251,DYSF,ARHGAP28,RAB27B
ZNF697,MAP7,NEBL,ARC
ZCCHC24,ANKEF1,PDGFB,MAN2A1
SLCO1B1,CXorf67,CA13,ZFP36L2
EFHD2,SCARA3,CMYA5,LOXL4
PDLIM2,ERICD,F2RL2,ORAI2
METTL6,NAV1,ILDR2,IPO5P1
MYCL,SLC9A7,PCDHA2,HRH4
BATF3,PTGER2,FAM20C,TBC1D9
PKI55,PHACTR2,APBB2,TMPRSS3
SSR3,FAM129B,C3orf70,NTNG1
MET,CCNJP1,TNS1,TOR2A
CCND2,NEU1,SERTAD1,RANBP6
AFAP1,Blank-2348,CYP4F35P,Blank-0758
HSPA8P9,SLC23A2,GOLGA2P5,CXorf67
AGO1,EXT1,BICD1,DNASE1L1
F2R,SEMA6A,PRKG1,FAM218A
PRLHR,STX11,PP2D1,SYPL1
PRICKLE2,RAB42,DAB2,ARHGAP6
EFR3B,PLEKHG3,LONRF1,STEAP2
LRRC75B,TNPO1,GREB1L,VGF
NOS1,SRPRB,FUT9,C6orf132
TBC1D30,GFOD1,MEGF9,NGFR
MPZL1,CD1D,CCDC144NL,ENG
C11orf24,FAM84B,MYBL1,COL13A1
HOXB9,SNAI2,LIMK2,HK2
PRCAT47,KIF4B,STAMBPL1,ANKRD36
KCNK5,GNAI1,OAF,CSF1
SLC2A12,WWC1,B3GNTL1,IGFBP5
RABGGTB,SOX17,ZNF404,EXT1
CLMP,LYPD1,EBF1,ZDHHC23
CNGB1,CRY1,DPYSL2,RAB15
ANKRD50,MEX3A,SFPQ,ENDOD1
ADGRG4,FAM210A,ALPK2,Blank-2566
GALNT18,Blank-1630,ADAM23,ACAP3
POLR3G,MMP24,TCF19,ABCB1
MEF2D,CCDC85A,TMEM30A,C1orf116
SLC35F2,CNTN3,FGFR1OP,RPL6P29
TSPAN14,ANOS1,COL9A2,RAB7B
HTR1D,CHRDL1,SH3GL2,RHBDL3
PLAU,MARS2,NEDD9,ZNF655
SYT16,CENPB,CYFIP2,SLC35F2
TMEM167A,ZNF703,NFKB2,AK4
UBE2K,CTSC,SLC27A2,CMSS1
ADAT2,SPIRE1,KIFC2,NR3C2
PAICS,FMNL2,RPL4P6,C4BPB
G3BP1,SH2D5,FAM214B,TRABD2B
FAM131A,MYLK2,ANKRD36B,SLCO4C1
MGEA5,QRFPR,NIPAL3,MLKL
RBM26,ZNF792,SLC35E2B,SCEL
NLK,USP14,DTX3L,GOLIM4
DDIT4,SEMA3E,NAGK,RAPGEF5
ETF1,NADK,LCA5,ACTG1P9
CPED1,SAP18,HADH,DUSP5
ISL2,SDPR,CAMTA1,Blank-1329
SNX30,CCDC80,PRKAB2,LAMB1
TRIB3,TBC1D30,NEK7,TRIM14
FAM43A,SCLT1,CEP128,ITGB5
MRPL32,CDC42EP1,MATR3,MOB3B
PITPNA,Blank-1961,DPY19L2P1,NR0B1
Blank-0240,RAB39B,TBC1D12,DNAJC3
CORO1C,NKILA,MSH5,GNG11
KNDC1,BUB1B,GPC1,TMEM74
TAX1BP1,TMOD3,C5AR1,MMS22L
KLF3,CD274,TBC1D31,REEP1
ARHGEF19,CRTAP,TRANK1,KCTD8
PPAP2C,PLCB4,DDX26B,PFKFB3
PKM,SLC39A14,ADAMTS17,PRTG
PILRB,USP3,ATXN7L1,DMRTA1
TNFRSF25,DZIP3,FIGN,SLC5A3
CX3CL1,COL12A1,MNS1,NADK
FARSB,VAPA,CCDC154,MAML2
ZNF503,SH3RF1,TRA2B,SDC4
FGF18,YES1,TPPP,FOXF2
PNLIPRP2,KRT18P28,KAT2B,MANBA
GATA3,C3,MOXD1,NOV
ANKRD6,GJC1,ME1,PKP3
FAM126A,TNFAIP8L1,HP1BP3,MARCH6
CDKN2C,ENTPD7,ARHGAP18,USP53
Blank-0596,KIAA1143,SPRY2,RFTN1
MRPS23,LIFR,SLC2A12,CNTN3
AFAP1L1,KIAA0040,DENND1B,MARK1
MACF1,Blank-1886,DGKI,MAP1A
COL18A1,SLC7A1,CITED2,SLC27A4
CENPI,MPP4,GMEB1,ANOS1
FMNL2,PRTG,POLR2J3,DUSP7
DDX58,TLE1,PSMA2P2,ARHGAP29
IKBIP,JPH1,ATP2B4,STMN3
AMD1,COL4A2,BCRP2,POLR2J4
LRRN1,HSD11B2,ZADH2,DIXDC1
TRIM29,GPRC5A,ZNF704,GHR
MSX1,TMEM189,PANK3,SH3RF1
MARS2,FAM102B,DPY19L1,PCDHB5
CD3EAP,NFIB,TAP1,AEN
APH1B,PIK3C2B,NEIL3,AEBP1
BMI1,MAPK6,TCF4,SURF4
GNB1L,LARP4,CYP26B1,MROH1
CDKN3,MPRIP,NANOS1,COL11A1
SLAMF9,Blank-2373,UHRF1BP1,AQP1
BIRC2,DCST2,CHST3,SVIP
PGM2L1,BNC2,ANKRD62,NR2F2
SLC6A9,GPRIN1,RUFY3,MEGF10
PTP4A1,NOS1,BMS1P1,C4orf19
ITPRIP,TRIM13,RNF103,ELOVL7
NUFIP2,SEMA3C,SDC3,PDGFRL
JAG1,PIEZO2,HNRNPC,ZNF773
TRIP12,ADGRE4P,F2RL1,TUB
NBPF1,Blank-1926,KIAA1841,SAMD9
LAMP2,SH3RF2,LCP1,PLOD1
LEPROTL1,SALL1P1,LIPH,ZNF788
ARL4D,RUNX1,PRCAT47,GPC4
ST6GALNAC6,DCBLD1,BMPR1B,ZNF483
HES1,MSX1,LPP,STOX2
CHKA,SEMA7A,KIFC1,SEMA7A
SRPRB,KCTD5,RTKN2,HPGDS
ATP6V1C1,UBTF,ANKRD31,PCNXL2
CSMD1,PTPRJ,TMTC1,SEMA3F
ZNF91,TAL1,FBXL3,CD180
CNTN1,HDLBP,FNBP4,OLFML2A
ARHGAP21,MAOA,FBXO5,NPM1P13
SLC7A11,IRS1,UGP2,CCT6P2
USP14,EPT1,CCDC169,LRRC4B
KDM5B,EHD1,CBX5,KRT18P28
SLC38A1,DDX10P2,CADPS2,NFIX
RPS29,ADGRD1,ARL5B,ROR2
SLC35F3,DSG2,DAZAP1,E2F2
PLEKHG3,ZXDB,AMPH,RND3
FAM102B,NGFR,GRHL3,C7orf50
AKAP6,SLC16A1,NBPF9,MMP2
GULP1,BICC1,CCDC69,MYH16
AGPAT9,KLB,CEP152,DBNDD1
SCLY,SFRP1,PDK4,RIMKLBP1
ZADH2,PRICKLE1,EPHA2,DTNA
ARHGAP12,DPPA4,SULF2,TRIM2
SOX17,LYPD3,PHGDH,INSIG2
CALCOCO1,SNN,E2F8,ZXDA
SLC9A1,ZNF100,PHLDA3,SLC16A7
HIST1H2BN,CALM1,H2AFV,TLR4
KCNG1,ERCC2,MGLL,KAT2B
ETV5,WARS,MIAT,DNAJB9
SCARF1,UHRF1,PHF2P2,CREB5
ZNF778,CFAP97,CALM2,GPR37
SNAI2,TMEM184A,MVK,FAM196A
MN1,INHBA,GNAS,SRPRB
DNAJC25,FUT1,ARHGAP21,KCTD14
ITPR2,NCS1,TSC22D1,AK3
Blank-0623,FAM171A1,HPS4,SLC35E2B
SLC10A5,GAS2L1P2,BTG2,EFHD2
TXNIP,OASL,IER5,FAAH2
ZFAND5,ABHD2,GLRB,PKD1L2
EPHB3,LNP1,RGS7,ADRA2C
Blank-0685,MYCN,KCNB1,PARP14
IFFO2,PPME1,BLM,NUP210
ARHGAP30,S100A1,TBC1D9,ZC3H12C
LARP4,GALNT7,POLI,PDGFRA
SIX4,CSNK2A1,BMI1,IGSF8
EXTL3,SIPA1L1,ABLIM1,FOXO1
SETDB2,SH3RF3,ELF1,RORA
Blank-2382,COL4A1,APOL6,ANO5
Blank-1152,XRCC3,SQSTM1,SUCLG2P4
FOXA2,CREB3L1,YOD1,SGMS2
ALPK1,GPRC5B,SAMD9,RDH10
TCTE3,NRP1,MAP4,TFPI
SLC35E4,AFF3,MTBP,NANOS1
FAM117A,ARHGAP26,KLF13,B4GALNT1
RPL6P8,PPP2CB,PROS1,EXOSC9
GRM2,NPM1P13,C10orf10,TRANK1
SDC4,AATK,HNRNPR,SHANK2
PPARGC1B,Blank-0182,SRGAP2,KCNC1
S1PR1,PLEKHA6,ZMIZ1,HK2P1
TBX3,ADAP2,CSF1,PWAR5
NSDHL,OAS1,FOXN3,THRB
BICD2,SLC7A2,COL6A2,Blank-0643
ZNF480,DLC1,DOCK5,CCDC15
SLC7A6,ORAI2,EDA2R,DYSF
STXBP1,PRKCE,CD109,CDK14
RPL27A,PODXL2,PDE5A,EBF3
SEL1L,EHD2,ABCB4,GABRB2
LIFR,GPC4,EPG5,TFEB
ERCC2,DCAF12L1,TP73,PCDHB18P
HIC2,DIDO1,SDC2,OAF
C11orf95,ARPP19,GLCCI1,FRAS1
ALOXE3,COA7,FAM65B,ADAMTS15
PDP2,SYT7,ARHGAP42,SCAF4
NEU3,TNFRSF21,PPIP5K2,BHLHE41
ETNK1,WDFY1,MXD4,PANX1
ENTPD7,CHAC1,SORT1,SPAG1
SMOC1,SALL4,NCOA7,RAB27A
IRF2BPL,WDR3,CSGALNACT1,C1QTNF2
SFPQ,KCNIP3,SPRED3,LIMCH1
NCF2,LRRC15,RNF144A,PHF2P2
METTL21B,BCAT1,ESPL1,SLC16A1
CCT5,STEAP2,IDI1,TEAD1
HAUS6P2,SMURF2,ERRFI1,MEX3B
DAP,DBNDD1,INTS3,ARL6IP6
PSTPIP2,BMPER,THAP9,BEND3
PER1,CDC27,ZNF276,ATAD5
SEMA3C,DSE,MLLT11,GJC2
SIX1,HOXC8,INSIG1,Blank-2348
FAM195A,TMPRSS3,PLXNA2,MMP15
ACSL1,PITRM1,PABPN1,STRA6
GFOD2,RIMBP2,C1QTNF6,GABARAPL1
RPL14,RNF144B,NSUN5P1,HELLS
PPP1R3C,SYPL1,SHROOM3,CSPG5
HEATR1,LOXL2,ATXN1,THY1
NABP1,RIOK2,GREB1,BRIP1
ICK,BARX2,SLX4IP,HERC2P3
ACSL4,LTV1,LMBRD2,P2RY1
SAMD12,WBSCR17,SLC2A13,PCDHGB5
PRKG1,NAMPT,CBLB,TNIK
RRP9,Blank-0758,EIF4BP4,RIN2
DOLK,GNAL,NATD1,EPT1
KBTBD2,FAM196A,ZNF300,FAM101B
SNAI1,NOL6,DCP1B,ZNF367
C1orf204,HOXB13,YPEL1,ADGRB1
HP1BP3,TTYH2,SLC1A4,RIMBP2
CSNK2A1,TOMM20,ZSWIM4,NSUN5P1
PHLDA1,RSAD1,NDUFB5,ACTG1P15
THOC5,ELK3,BBX,EPHA2
FBLIM1,THBS4,INSL4,EPDR1
TNRC6B,ADM5,C5orf56,TNFRSF21
TM4SF1,CCND1,RMI2,TAGLN
TBKBP1,ADGRB1,ARID1B,MFGE8
CDR2,GPM6B,RNF213,PDCD6IP
CTNND2,ERG,NCAM1,CCRN4L
DDX31,SERPINE1,RPRD1A,FAM222A
NARF,PKP3,DDX17,SH2B2
DDX10P2,TNIK,NES,KLF5
CBX4,HK2,CREBRF,SLC2A1
UNKL,TBX3,XIRP1,CCDC144NL
PLIN2,Blank-2425,KITLG,CASP3
NIPAL1,MFAP5,SERPINB7,SSU72
TOR1B,DAW1,MAP2,GREB1L
NRP1,GPT2,OTUD1,PPA1
PIK3CG,TPM4,POTEI,TIGD5
SRSF6,DAAM2,MYOZ2,PDLIM3
TXNL1,VAV1,SLC44A5,C8orf48
SH2D5,DIXDC1,KLF5,CYP26B1
KDM7A,SOX9,ARL6IP6,ITGA3
CD44,FBLIM1,VMP1,MTND5P12
EHD3,DNM1P41,CEP85L,MCC
ZMPSTE24,FAM107B,ERAP1,CPLX1
CLDN12,CAMK1D,NUP210,DDX39B
PPP1R10,HOXD1,CDKN2C,TIFA
UBASH3B,PGRMC2,PTK2,SLC19A2
SLC39A10,SSR3,RPLP0P2,ZNF672
MYLIP,SLC12A2,RORA,LNPEP
UNC119,PALD1,FOXO1,OSBPL10
SGTB,RASSF3,COA1,RPL4P6
CYB5D1,TRIM25,BSDC1,PALM2
GRAMD1B,PTGIS,SESN3,DTX3L
KIAA1462,CD3EAP,RPS27L,CTSB
FRAT2,TBC1D4,DFNA5,CTIF
FDXACB1,CYP4F22,ACER2,ZNF789
GPR65,PAX9,PGPEP1,SLC1A3
ACSL3,COL11A1,P3H2,PABPC1P2
FBXO48,ADARB1,TNFRSF13C,TMEM38B
NEDD4L,DOCK2,FADS2,SERTAD4
FAM117B,PAFAH1B1,NID1,SPIN2A
RGMB,PPRC1,GAPDHP47,GFOD1
EIF4A3,HHIP,SLC17A5,C1RL
GARS,HSPA4,KLHL24,PAXBP1
SOCS4,SLC35F2,ERAP2,SDC1
ATL3,KLHL18,TCP11L1,TRAM2
RASSF1,OLR1,SMTN,BCL11A
PCF11,CORO2A,ADAM32,NUAK1
SLC5A6,CDS1,ZNF763,PCOLCE
WDFY1,SEMA3A,GRAMD1C,ADGRG2
OR4F13P,SH2D3A,NPC1,INSR
HOXC8,OTUB2,DYNC1LI2,ARHGAP42
TTLL12,RFTN1,PTPRH,CDT1
KLHL18,FRMD4A,CEP295,SERPINE1
TYW3,FAM46B,CCDC14,SLC22A15
RPF2,CDK14,DCK,CMTM6
TSPAN17,IVD,AMOTL1,SKP2
RPL37,HTR7P1,SUCLG2P4,WWTR1
CCDC18,PRKCA,TMEM40,PROCA1
ZFRP1,NCF2,PPP1R15A,H1F0
HOXB5,EFNB3,ARHGAP11B,HEG1
ZNF703,DCLK1,CD47,GPD2
DZIP3,MLEC,MLLT10,C11orf24
SLC27A4,TMEM248,EEA1,HSD11B2
DCAF4L1,RHOBTB3,PRR36,IGIP
KIF21B,TRAM2,EPB41L4A,BCL2L1
NSUN7,STEAP3,DGKH,MBLAC2
TOB2,Blank-1878,PHACTR4,MAP3K5
PER2,LEPROTL1,ZNF114,THEM6
NAV1,ARHGAP29,FNIP1,GLRB
THBS1,Blank-9253,DTNA,XRCC3
ATMIN,TMED10,KLHL5,LOXL2
SNN,TLR4,GABARAPL1,KIAA1161
ZNF850,SLC45A3,BAZ2B,TBC1D8
C12orf49,WNT5A,SP110,FZD1
KDM4A,PRKAR2B,ZNF217,TUFMP1
SH3RF3,ZNF385B,MROH1,PSD4
C6orf120,MTHFD2,NDFIP2,HAPLN3
PIM1,AFAP1,KATNAL1,KLF13
FZR1,EPAS1,GXYLT2,HBEGF
DCP2,KIAA1462,ESCO2,SUSD6
WEE1,TRIP12,LUCAT1,TM6SF1
GLS,PPAP2B,BNIP3L,DHFR
MEX3A,FZD3,HMBOX1,LZTS1
CAMK2N1,PLIN2,FILIP1L,C14orf132
STARD8,IPO5,ITGB5,PASK
EFNA3,SLC7A5,TMEM42,VGLL4
GTF2F2,ENDOD1,MYO3A,BLM
FZD7,EXTL3,CCNG2,UHRF1
ITGA5,DUSP7,STMN1,USP37
NCAPG,ADRA2C,SYTL2,GAB2
ZBTB38,SPARC,SETBP1,DPYSL4
TOMM20,GTF2F2,H1F0,DUSP1
FZD2,CDH4,PCNAP3,MSI1
KCTD9,ADAM19,POTEC,KCTD12
GEM,ZNF853,SMAD9,SRSF10
HOXC13,KRT75,PARP14,CGN
KIFC1,PDE1C,ITGAV,TIPARP
TEF,GNB1,KLF9,SIX2
DCAF7,REEP5,RASAL2,IL2RB
GPR3,CTNNAL1,CENPCP1,COLGALT1
ABHD2,Blank-1140,DHRS3,TGFA
LBR,SNRPD1,SAV1,POLD3
TMEM248,ATMIN,PCDH17,TCF19
DYRK3,MAP1B,MMP14,VGLL3
SLC39A14,NBPF1,C1QTNF2,OAS3
NRIP3,AMD1,LOXL4,PLA2G7
UFM1,ZNF365,TRIM58,PELI2
EIF2AK4,EFR3B,SLFN5,BEX4
HOXB13,TRIM14,N4BP2,SNX19P2
JADE2,PIF1,ANKRD1,CRMP1
TMEM19,ACSL1,TBC1D8,TUFT1
ANKRD28,GALNT6,HEG1,COL6A3
PAK1IP1,DVL1,NR2C2,SIRPA
ARL4A,DPYSL3,CSMD3,CTGF
UBE2G1,ACTR1B,ZMAT3,CCT7P1
QRICH2,CAV1,ZBTB10,PPP1R16B
FAM46B,TRIM65,PPP1R13L,AMOTL1
NEURL1B,TACC1,UBE2QL1,BRINP1
LNP1,MARCH4,STON1,DCLK3
PNRC2,KRT18P41,MAN1A1,FSCN1
RSBN1,NR2F2,BRIP1,MAFK
NCAPD2P1,CBX2,MFGE8,DTX4
EIF5A2,CDC20,C8orf4,LIMK2
TMEM43,PDE10A,NOTCH3,MAP6D1
MTHFD1L,PIK3R1,RANBP17,VDR
VANGL1,PLEKHA2,AQP1,PHACTR3
COA7,SH2B2,C1orf198,PPP1R14C
SPSB1,EFEMP1,FXYD6,RNF144A
ANP32E,DDX21,ZNF281,CSRNP1
EXPH5,PUS7,HIST1H2AG,KIAA0040
PNPT1,TWISTNB,ZNF333,SLCO2A1
NR1D1,THBS1,OGT,KLHL23
NR1D2,SAPCD2,ABCC3,JPH1
LTV1,CADM4,ITGB1,ORC1
SLC45A3,PAK1IP1,TUFMP1,KCND3
TNPO1,FARSB,HERC3,PHLPP1
CCDC86,ORC5,TM7SF3,SFRP1
CDC27,FKBP4,KLF7,FGFRL1
SOGA1,PGM5,CA11,TIAM1
BEND7,CTNND2,DUSP16,ARAP2
KIF4B,IL7R,PARD6G,PVRL1
DDX21,MET,POLQ,HUNK
STK17B,TOMM34,PVRL4,SGK223
TOP2A,FLRT3,NBEAP1,LBH
CKAP2L,EFHD2,MAP1A,MBOAT1
CCNF,GTPBP10,SPC25,C1orf226
MKI67P1,SLC5A6,EPHX1,RASEF
HMGB3,FRMD5,CFAP54,TOR3A
CIT,SPTLC2,KNTC1,ST3GAL1
CCSAP,ETF1,ANKRD20A3,HIST1H2AG
SHCBP1,UBA52,ZNRF2,FAM212B
KIF5B,POLR3G,NAIP,AIF1L
NDE1,FOXF2,KLHL29,GINS2
TOP1,PMEPA1,TNS3,CARD11
ZNFX1,SDK1,POLH,LPL
SCLT1,AFAP1L1,IKZF2,PCNAP3
IVD,PITPNA,Blank-0240,GAREML
MGAT2,CORO1C,CLIP3,EGR1
BORA,AK4,PABPC1L,FAM105A
KIF11,TOP1,HNRNPL,RTN4R
NRAV,KCTD15,EMP2,DTL
PIF1,EIF2AK4,PNPLA8,TP73
RANGAP1,PNPT1,DDX39B,ZC3HAV1
C2orf69,CCND2,KBTBD2,JUN
CKAP2,HOMER1,UNK,TGM2
TOMM34,HOXB9,HECA,DSCC1
TTK,CD44,YPEL2,SLC20A1
GAS2L3,OGFRL1,NXN,MCM3
SAPCD2,RRP9,SSH1,PAQR4
KIF20B,EPB41L4B,CHMP1B,MCM10
BUB1B,EIF4A3,CBX7,RMI2
GPSM2,RPF2,ANKRD20A9P,QRFPR
KIF18A,CAMK2N1,GPD2,TONSL
RNF26,AKAP2,Blank-2230,WDR76
SGOL2,DCHS2,AFF1,UNG
CKAP5,CCDC86,MDM2,CHAF1A
TNFAIP8L1,ALDH1B1,SYNE2,CCNE2
ASPM,ERI1,CSDC2,FAM111B
KIF14,UBE2G1,GRID2,E2F1
GTSE1,TGM2,LENG8,ANKRD1
KIF2C,CDK6,RUSC2,CDC25A
TPX2,ABCE1,MYO18B,MCM6
CENPF,LTBP2,HDAC5,CCND3
CDC20,SNX30,ABI2,MCM4
DLGAP5,ZNF395,MALAT1,CDC6
